,library,dependencies,size,size_full
189,data,"['six', 'decorator', 'funcsigs']",0.1120000000000001,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 68K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/funcsigs 44K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/data
"
190,pygetwindow,['pyrect'],0.1639999999999997,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 88K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyrect 76K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pygetwindow
"
191,psweep,"['pandas', 'docopt', 'tabulate']",74.856,"47M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pandas 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 56K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/psweep
"
192,nose2,"['coverage', 'six']",2.8000000000000007,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 1.5M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nose2 1.3M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/coverage
"
193,keras-tuner,"['kt-legacy', 'requests', 'packaging', 'numpy', 'ipython', 'scipy', 'tensorboard']",130.228,"62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 14M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tensorboard 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 9.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jedi 7.4M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pygments 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 1.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/werkzeug 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/chardet 1.3M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/oauthlib 884K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/urllib3 860K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyasn1 772K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/traitlets 644K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/markdown 620K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/parso 592K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/idna 564K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/wcwidth 408K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/requests 388K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pexpect 288K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/certifi 268K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/wheel 236K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/packaging 228K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/rsa 112K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cachetools 88K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ptyprocess 76K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/backcall
"
194,funcx,"['parsl', 'python-daemon', 'pyzmq', 'texttable', 'dill', 'typer', 'fair-research-login', 'requests', 'packaging', 'configobj', 'jsonschema']",31.315999999999992,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cryptography 4.4M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/parsl 4.0M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/docutils 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/psutil 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/chardet 1.4M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/paramiko 1.0M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pycparser 884K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/urllib3 692K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cffi 592K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/idna 576K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/dill 576K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/click 540K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jsonschema 408K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/requests 388K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/funcx 344K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyrsistent 288K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/certifi 236K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/packaging 172K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/typer 168K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/bcrypt 116K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/typeguard 84K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/lockfile 52K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tblib
"
195,thulac,[],487.0,"487M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/thulac 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
196,datasketch,['numpy'],25.463999999999995,"25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 464K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/datasketch
"
197,aws-requests-auth,['requests'],3.872,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/chardet 884K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/urllib3 592K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/idna 408K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/requests 288K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/certifi
"
198,keras_spatial,"['netCDF4', 'geopandas', 'rasterio', 'scipy']",185.38400000000001,"62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 47M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pandas 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 16M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/rasterio 13M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/fiona 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyproj 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 4.1M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/shapely 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 2.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/geopandas 692K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/click 560K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cftime 288K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/certifi 124K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/affine 64K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/munch 32K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cligj 24K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/snuggs
"
199,aiogram,"['certifi', 'Babel', 'aiohttp']",45.64799999999998,"30M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/babel 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 6.4M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/aiohttp 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 2.0M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/aiogram 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/chardet 1.3M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/yarl 596K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/idna 564K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/multidict 288K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/certifi
"
200,pygsp,"['numpy', 'scipy']",89.5,"62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.5M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pygsp
"
201,readchar,[],0.04800000000000004,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 48K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/readchar
"
202,querystring-parser,['six'],0.0,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
203,flask-httpauth,['Flask'],4.492000000000001,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 1.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/werkzeug 1004K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jinja2 692K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/click 664K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/flask 128K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/itsdangerous 104K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/markupsafe
"
204,rq-scheduler,"['croniter', 'python-dateutil', 'rq']",1.8359999999999985,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 692K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/click 580K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/rq 488K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/redis 76K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/croniter
"
205,tensorboard_plugin_profile,"['setuptools', 'gviz-api', 'werkzeug', 'protobuf', 'six']",1.8999999999999986,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 1.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/werkzeug
"
206,pyqubo,"['dwave-neal', 'dimod', 'numpy', 'six', 'Deprecated']",58.40399999999998,"33M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/dimod 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 216K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyqubo 124K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/wrapt 64K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/deprecated
"
207,np-utils,"['numpy', 'future']",28.2,"25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 3.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/future
"
208,pymsgbox,[],0.04800000000000004,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 48K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pymsgbox
"
209,tf-agents-nightly,"['numpy', 'absl-py', 'protobuf', 'cloudpickle', 'gin-config', 'tfp-nightly', 'wrapt', 'typing-extensions', 'six', 'gym']",101.76799999999999,"62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 8.6M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyglet 5.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/gym 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 136K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cloudpickle 124K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/wrapt 108K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/gast
"
210,stonesoup,"['setuptools', 'numpy', 'utm', 'ordered-set', 'pymap3d', 'scipy', 'rtree', 'ruamel.yaml', 'matplotlib']",126.42800000000004,"62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 35M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/matplotlib 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.3M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/stonesoup 1.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/rtree 280K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pymap3d 48K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/utm
"
211,appelpy,"['seaborn', 'numpy', 'scipy', 'statsmodels', 'patsy', 'pandas', 'jinja2', 'matplotlib']",223.132,"62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 47M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pandas 46M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/statsmodels 35M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/matplotlib 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 2.5M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/seaborn 1.5M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/patsy 1004K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jinja2 224K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/appelpy 104K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/markupsafe
"
212,pymoo,"['numpy', 'scipy', 'matplotlib', 'autograd', 'cma']",131.256,"62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 35M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/matplotlib 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pymoo 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 3.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/future 1.6M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cma 556K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/autograd
"
213,tint,ERROR,102.90000000000002,"30M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/babel 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 15M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/sphinx 12M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/networkx 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 7.4M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pygments 4.0M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/docutils 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/chardet 1.4M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/snowballstemmer 1004K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jinja2 884K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/urllib3 592K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/idna 408K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/requests 288K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/certifi 236K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/packaging 104K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/markupsafe 84K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/alabaster
"
214,thermo,"['fluids', 'scipy', 'pandas', 'chemicals']",224.4,"62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 52M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/chemicals 47M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pandas 29M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/thermo 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 6.6M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/fluids 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz
"
215,naima,"['emcee', 'matplotlib', 'h5py', 'pyyaml', 'corner', 'scipy', 'astropy']",184.99200000000002,"62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 50M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/astropy 35M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/matplotlib 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 6.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/h5py 5.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/naima 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 196K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/emcee 96K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/corner
"
216,oemof,"['dill', 'networkx', 'numpy', 'blinker', 'pandas', 'pyomo']",170.372,"79M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 47M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pandas 24M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyomo 12M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/networkx 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyutilib 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 1.1M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nose 668K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/oemof 576K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/dill 344K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ply 84K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/blinker
"
217,mocodo_magic,"['mocodo', 'ipython']",20.711999999999993,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 9.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jedi 7.4M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pygments 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 904K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/mocodo 772K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/traitlets 620K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/parso 564K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/wcwidth 388K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pexpect 88K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ptyprocess 76K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/backcall
"
218,speclite,"['astropy', 'scipy', 'pyyaml']",138.4,"62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 50M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/astropy 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 1.4M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/speclite
"
219,fakeredis,"['redis', 'sortedcontainers', 'six']",0.952,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 488K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/redis 244K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/sortedcontainers 220K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/fakeredis
"
220,ghgforcing,"['numpy', 'pandas', 'scipy']",136.86800000000002,"62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 47M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pandas 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 68K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ghgforcing
"
221,bruker,"['numpy', 'pandas', 'tqdm', 'nibabel', 'openpyxl', 'pillow', 'shleeh', 'xlrd']",146.77599999999998,"68M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nibabel 47M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pandas 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 2.6M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/openpyxl 620K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/xlrd 468K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tqdm 236K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/packaging 52K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/shleeh
"
222,gatspy,[],0.4320000000000004,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 432K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/gatspy
"
223,glpk,ERROR,0.0,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
224,pyrasgo,"['more-itertools', 'pydantic', 'pandas', 'pyarrow', 'tqdm', 'pyyaml', 'idna', 'snowflake-connector-python', 'requests', 'snowflake-connector-python']",262.74000000000007,"68M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyarrow 60M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/botocore 47M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pandas 35M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pydantic 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cryptography 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 1.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/oscrypto 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/chardet 1.5M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/boto3 1.3M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/oauthlib 1.0M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pycparser 964K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/asn1crypto 884K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/urllib3 716K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyrasgo 692K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cffi 592K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/idna 564K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/s3transfer 544K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/msrest 468K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tqdm 408K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/requests 288K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/certifi 264K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/isodate 156K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jmespath
"
225,pandas_bokeh,"['pandas', 'bokeh']",138.344,"59M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/bokeh 47M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pandas 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 3.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tornado 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 1004K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jinja2 236K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/packaging 104K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/markupsafe
"
